pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_shift,latent_band,in_balanced_subset,content_asymmetry,m_top_pre_A,m_top_pre_B,m_top_control_A,m_top_control_B,m_top_treatment_A,m_top_treatment_B,m_bot_pre_A,m_bot_pre_B,m_bot_control_A,m_bot_control_B,m_bot_treatment_A,m_bot_treatment_B,f_top_pre_A,f_top_pre_B,f_top_control_A,f_top_control_B,f_top_treatment_A,f_top_treatment_B,f_bot_pre_A,f_bot_pre_B,f_bot_control_A,f_bot_control_B,f_bot_treatment_A,f_bot_treatment_B,i_top_C0/T0,i_top_C0/T1,i_top_C1/T0,i_top_C1/T1,i_bot_C0/T0,i_bot_C0/T1,i_bot_C1/T0,i_bot_C1/T1,i_g_C0/T0,i_g_C0/T1,i_g_C1/T0,i_g_C1/T1
38,data/1_2024/shard-000477.tar,559503,END,mild,3,103,106,362,-50,3.125,2to4,True,0.002435736,0.0014208927750587463,0.0014208927750587463,0.0020644143223762512,0.0020644143223762512,0.00055892020463943481,0.00055892020463943481,0.0016082972288131714,0.0016082972288131714,0.0012833178043365479,0.0012833178043365479,0.00067818164825439453,0.00067818164825439453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015054941177368164,-0.0015054941177368164,-0.0015054941177368164,-0.0015054941177368164,-0.00060513615608215332,-0.00060513615608215332,-0.00060513615608215332,-0.00060513615608215332,-0.00090035796165466309,-0.00090035796165466309,-0.00090035796165466309,-0.00090035796165466309
39,data/1_2024/shard-000477.tar,567375,START,mild,16,88,104,360,-36,2.25,2to4,True,0.0074560340000000003,-0.0015918314456939697,-0.0015918314456939697,-0.0023071020841598511,-0.0023071020841598511,-0.0016667395830154419,-0.0016667395830154419,0.0033022165298461914,0.0033022165298461914,0.002695918083190918,0.002695918083190918,0.0029663592576980591,0.0029663592576980591,0,0,0,0,0,0,0,0,0,0,0,0,0.00064036250114440918,0.00064036250114440918,0.00064036250114440918,0.00064036250114440918,0.00027044117450714111,0.00027044117450714111,0.00027044117450714111,0.00027044117450714111,0.00036992132663726807,0.00036992132663726807,0.00036992132663726807,0.00036992132663726807
40,data/1_2024/shard-000477.tar,571375,END,mild,26,59,85,341,-16.5,1.03125,lt2,True,0.000777267,-0.00091379880905151367,-0.00091379880905151367,-0.0016445666551589966,-0.0016445666551589966,-0.00059057772159576416,-0.00059057772159576416,-0.00087839365005493164,-0.00087839365005493164,-0.00095309317111968994,-0.00095309317111968994,-0.0011335164308547974,-0.0011335164308547974,0,0,0,0,0,0,0,0,0,0,0,0,0.0010539889335632324,0.0010539889335632324,0.0010539889335632324,0.0010539889335632324,-0.00018042325973510742,-0.00018042325973510742,-0.00018042325973510742,-0.00018042325973510742,0.0012344121932983398,0.0012344121932983398,0.0012344121932983398,0.0012344121932983398
41,data/1_2024/shard-000477.tar,581503,START,mild,8,77,85,341,-34.5,2.15625,2to4,True,0.0077098649999999998,0.0029006004333496094,0.0029006004333496094,0.0027081817388534546,0.0027081817388534546,0.0031657516956329346,0.0031657516956329346,-0.0052582249045372009,-0.0052582249045372009,-0.005300767719745636,-0.005300767719745636,-0.0041635036468505859,-0.0041635036468505859,0,0,0,0,0,0,0,0,0,0,0,0,0.00045756995677947998,0.00045756995677947998,0.00045756995677947998,0.00045756995677947998,0.00113726407289505,0.00113726407289505,0.00113726407289505,0.00113726407289505,-0.00067969411611557007,-0.00067969411611557007,-0.00067969411611557007,-0.00067969411611557007
42,data/1_2024/shard-000477.tar,589503,END,mild,17,47,64,320,-15,0.9375,lt2,False,0.01226734,-0.00032790005207061768,-0.00030417740345001221,0.00023861229419708252,0.00022938847541809082,-0.00061112642288208008,-0.00061112642288208008,-0.00075531005859375,-0.00079096853733062744,-0.0011263340711593628,-0.001129642128944397,-0.00081989169120788574,-0.00087118148803710938,-2.6077032089233398e-06,-1.7568469047546387e-05,0,-9.2238187789916992e-06,-2.5629997253417969e-06,-5.0812959671020508e-06,0,1.4126300811767578e-05,2.4884939193725586e-06,4.8398971557617188e-05,-5.6028366088867188e-06,-3.8489699363708496e-05,-0.0008471757173538208,-0.00084465742111206055,-0.0008471757173538208,-0.00084465742111206055,0.00031453371047973633,0.00029613077640533447,0.00036375224590301514,0.00034534931182861328,-0.0011617094278335571,-0.001140788197517395,-0.0012109279632568359,-0.0011900067329406738
43,data/1_2024/shard-000477.tar,594375,START,mild,19,73,92,348,-27,1.6875,lt2,True,0.002301492,-0.001109100878238678,-0.0012020841240882874,-0.0018872171640396118,-0.0019648447632789612,3.3654272556304932e-05,4.7735869884490967e-05,0.0028223320841789246,0.0028072819113731384,0.0023068860173225403,0.0023387148976325989,0.0027108490467071533,0.0026412531733512878,0,0,0,0,0,0,0,0,0,0,0,0,0.0019208714365959167,0.0019349530339241028,0.0019984990358352661,0.0020125806331634521,0.00040396302938461304,0.00033436715602874756,0.00037213414907455444,0.00030253827571868896,0.0015169084072113037,0.0016005858778953552,0.0016263648867607117,0.0017100423574447632
44,data/1_2024/shard-000477.tar,604375,END,mild,13,67,80,336,-27,1.6875,lt2,True,0.0028795079999999998,7.5176358222961426e-06,7.5176358222961426e-06,-0.00012878328561782837,-0.00012878328561782837,0.0012273341417312622,0.0012273341417312622,0.0051807761192321777,0.0051807761192321777,0.0048422366380691528,0.0048422366380691528,0.006050698459148407,0.006050698459148407,0,0,0,0,0,0,0,0,0,0,0,0,0.0013561174273490906,0.0013561174273490906,0.0013561174273490906,0.0013561174273490906,0.0012084618210792542,0.0012084618210792542,0.0012084618210792542,0.0012084618210792542,0.00014765560626983643,0.00014765560626983643,0.00014765560626983643,0.00014765560626983643
45,data/1_2024/shard-000477.tar,616503,START,mild,14,50,64,320,-18,1.125,lt2,False,0.018333182,-0.00014349073171615601,-0.00014349073171615601,-0.00024303048849105835,-0.00024303048849105835,-5.6803226470947266e-05,-5.6803226470947266e-05,0.0016250088810920715,0.0016250088810920715,0.0013321042060852051,0.0013321042060852051,0.0011618435382843018,0.0011618435382843018,0,0,0,0,0,0,0,0,0,0,0,0,0.00018622726202011108,0.00018622726202011108,0.00018622726202011108,0.00018622726202011108,-0.00017026066780090332,-0.00017026066780090332,-0.00017026066780090332,-0.00017026066780090332,0.0003564879298210144,0.0003564879298210144,0.0003564879298210144,0.0003564879298210144
46,data/1_2024/shard-000477.tar,630375,END,mild,15,70,85,341,-27.5,1.71875,lt2,False,0.021096341000000001,0.00025323033332824707,0.00025323033332824707,-0.00032807141542434692,-0.00032807141542434692,0.00040510296821594238,0.00040510296821594238,-0.00025663524866104126,-0.00025663524866104126,0.00014063715934753418,0.00014063715934753418,-0.0010230094194412231,-0.0010230094194412231,0,0,0,0,0,0,0,0,0,0,0,0,0.00073317438364028931,0.00073317438364028931,0.00073317438364028931,0.00073317438364028931,-0.0011636465787887573,-0.0011636465787887573,-0.0011636465787887573,-0.0011636465787887573,0.0018968209624290466,0.0018968209624290466,0.0018968209624290466,0.0018968209624290466
47,data/1_2024/shard-000477.tar,637375,START,mild,9,61,70,326,-26,1.625,lt2,False,0.020610400000000001,-0.0017982274293899536,-0.0017982274293899536,-0.0021253079175949097,-0.0021253079175949097,-0.0011128038167953491,-0.0011128038167953491,0.00052714347839355469,0.00052714347839355469,0.00052051246166229248,0.00052051246166229248,9.9427998065948486e-05,9.9427998065948486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0010125041007995605,0.0010125041007995605,0.0010125041007995605,0.0010125041007995605,-0.00042108446359634399,-0.00042108446359634399,-0.00042108446359634399,-0.00042108446359634399,0.0014335885643959045,0.0014335885643959045,0.0014335885643959045,0.0014335885643959045
48,data/1_2024/shard-000477.tar,656375,END,mild,3,99,102,358,-48,3,2to4,True,0.0061481740000000002,-0.0003055185079574585,-0.0003055185079574585,-0.0014763176441192627,-0.0014763176441192627,-0.0010798871517181396,-0.0010798871517181396,0.001076921820640564,0.001076921820640564,0.0020088106393814087,0.0020088106393814087,0.00084444880485534668,0.00084444880485534668,0,0,0,0,0,0,0,0,0,0,0,0,0.00039643049240112305,0.00039643049240112305,0.00039643049240112305,0.00039643049240112305,-0.001164361834526062,-0.001164361834526062,-0.001164361834526062,-0.001164361834526062,0.0015607923269271851,0.0015607923269271851,0.0015607923269271851,0.0015607923269271851
49,data/1_2024/shard-000477.tar,656503,END,medium,39,80,119,375,-20.5,1.28125,lt2,False,0.027602173000000001,-0.0011597573757171631,-0.0011597573757171631,-0.00083039700984954834,-0.00083039700984954834,-0.00086469948291778564,-0.00086469948291778564,0.0015215277671813965,0.0015215277671813965,0.00082263350486755371,0.00082263350486755371,0.0011403709650039673,0.0011403709650039673,0,0,0,0,0,0,0,0,0,0,0,0,-3.4302473068237305e-05,-3.4302473068237305e-05,-3.4302473068237305e-05,-3.4302473068237305e-05,0.00031773746013641357,0.00031773746013641357,0.00031773746013641357,0.00031773746013641357,-0.00035203993320465088,-0.00035203993320465088,-0.00035203993320465088,-0.00035203993320465088
50,data/1_2024/shard-000477.tar,663375,START,mild,6,67,73,329,-30.5,1.90625,lt2,False,0.009593107,0.0039996802806854248,0.0040060728788375854,0.0044127702713012695,0.0044127702713012695,0.0045717954635620117,0.0046753138303756714,0.0077382773160934448,0.0077545791864395142,0.0078963190317153931,0.0079055130481719971,0.0069188773632049561,0.006884649395942688,0,-2.384185791015625e-06,-3.6805868148803711e-06,-4.1484832763671875e-05,-2.6971101760864258e-05,0,-1.7315149307250977e-05,-8.3744525909423828e-06,0,0,3.4227967262268066e-05,0,0.00018231570720672607,0.00025886297225952148,0.00014451146125793457,0.00022105872631072998,-0.0010116696357727051,-0.0010116696357727051,-0.0010208636522293091,-0.0010208636522293091,0.0011939853429794312,0.0012705326080322266,0.0011653751134872437,0.0012419223785400391
51,data/1_2024/shard-000477.tar,670375,START,mild,5,95,100,356,-45,2.8125,2to4,True,0.001786426,0.0017383992671966553,0.0017383992671966553,0.0020377784967422485,0.0020377784967422485,0.0017153844237327576,0.0017153844237327576,0.0017942041158676147,0.0017942041158676147,0.00037316232919692993,0.00037316232919692993,0.00044904649257659912,0.00044904649257659912,0,0,0,0,0,0,0,0,0,0,0,0,-0.00032239407300949097,-0.00032239407300949097,-0.00032239407300949097,-0.00032239407300949097,7.5884163379669189e-05,7.5884163379669189e-05,7.5884163379669189e-05,7.5884163379669189e-05,-0.00039827823638916016,-0.00039827823638916016,-0.00039827823638916016,-0.00039827823638916016
52,data/1_2024/shard-000477.tar,675503,END,medium,27,89,116,372,-31,1.9375,lt2,True,0.0080402340000000003,0.00056415796279907227,0.00058273971080780029,0.00090926140546798706,0.00088573247194290161,0.001058042049407959,0.00096453726291656494,0.0042212009429931641,0.0042212009429931641,0.0047212541103363037,0.0047124102711677551,0.0038247406482696533,0.0038125365972518921,3.8892030715942383e-05,0,-2.8684735298156738e-06,9.225308895111084e-05,0,-3.5978853702545166e-05,-1.0274350643157959e-05,2.0712614059448242e-06,-1.6495585441589355e-05,-2.5935471057891846e-05,0,-5.3197145462036133e-06,0.00014591217041015625,8.8386237621307373e-05,0.00026456266641616821,0.00020703673362731934,-0.00091300904750823975,-0.00091989338397979736,-0.00091360509395599365,-0.00092048943042755127,0.001058921217918396,0.0010082796216011047,0.0011781677603721619,0.0011275261640548706
53,data/1_2024/shard-000477.tar,680503,END,mild,25,81,106,362,-28,1.75,lt2,False,0.0090149570000000005,-0.0022855699062347412,-0.0022855699062347412,-0.0023922920227050781,-0.0023922920227050781,-0.0014201924204826355,-0.0014201924204826355,0.0022747740149497986,0.0022747740149497986,-0.00018220394849777222,-0.00018220394849777222,0.0018543526530265808,0.0018543526530265808,0,0,0,0,0,0,0,0,0,0,0,0,0.00097209960222244263,0.00097209960222244263,0.00097209960222244263,0.00097209960222244263,0.002036556601524353,0.002036556601524353,0.002036556601524353,0.002036556601524353,-0.0010644569993019104,-0.0010644569993019104,-0.0010644569993019104,-0.0010644569993019104
54,data/1_2024/shard-000477.tar,685375,START,mild,8,90,98,354,-41,2.5625,2to4,True,0.000986502,0.0030855238437652588,0.0030855238437652588,0.0030499845743179321,0.0030499845743179321,0.0029849857091903687,0.0029849857091903687,0.0048010051250457764,0.0048010051250457764,0.004819825291633606,0.004819825291633606,0.0045122206211090088,0.0045122206211090088,0,0,0,0,0,0,0,0,0,0,0,0,-6.4998865127563477e-05,-6.4998865127563477e-05,-6.4998865127563477e-05,-6.4998865127563477e-05,-0.00030760467052459717,-0.00030760467052459717,-0.00030760467052459717,-0.00030760467052459717,0.00024260580539703369,0.00024260580539703369,0.00024260580539703369,0.00024260580539703369
55,data/1_2024/shard-000477.tar,685503,END,medium,31,97,128,384,-33,2.0625,2to4,False,0.016228490000000002,-0.004599250853061676,-0.004599250853061676,-0.0042566359043121338,-0.0042566359043121338,-0.004501834511756897,-0.004501834511756897,0.0011890307068824768,0.0011890307068824768,0.0011732578277587891,0.0011732578277587891,0.00070010870695114136,0.00070010870695114136,0,0,0,0,0,0,0,0,0,0,0,0,-0.00024519860744476318,-0.00024519860744476318,-0.00024519860744476318,-0.00024519860744476318,-0.00047314912080764771,-0.00047314912080764771,-0.00047314912080764771,-0.00047314912080764771,0.00022795051336288452,0.00022795051336288452,0.00022795051336288452,0.00022795051336288452
56,data/1_2024/shard-000477.tar,689503,END,mild,30,76,106,362,-23,1.4375,lt2,True,0.00066861899999999996,0.0016964823007583618,0.0016964823007583618,0.0014236867427825928,0.0014236867427825928,0.0018634051084518433,0.0018634051084518433,0.0016903430223464966,0.0016903430223464966,0.0013752877712249756,0.0013752877712249756,0.0015331059694290161,0.0015331059694290161,0,0,0,0,0,0,0,0,0,0,0,0,0.00043971836566925049,0.00043971836566925049,0.00043971836566925049,0.00043971836566925049,0.00015781819820404053,0.00015781819820404053,0.00015781819820404053,0.00015781819820404053,0.00028190016746520996,0.00028190016746520996,0.00028190016746520996,0.00028190016746520996
57,data/1_2024/shard-000477.tar,708375,END,mild,28,83,111,367,-27.5,1.71875,lt2,True,0.0016380660000000001,0.0046279579401016235,0.0046279579401016235,0.0057108402252197266,0.0057108402252197266,0.0053525269031524658,0.0053525269031524658,0.0060175955295562744,0.0060175955295562744,0.0061358809471130371,0.0061358809471130371,0.0068648383021354675,0.0068648383021354675,0,0,0,0,0,0,0,0,0,0,0,0,-0.00035831332206726074,-0.00035831332206726074,-0.00035831332206726074,-0.00035831332206726074,0.00072895735502243042,0.00072895735502243042,0.00072895735502243042,0.00072895735502243042,-0.0010872706770896912,-0.0010872706770896912,-0.0010872706770896912,-0.0010872706770896912
58,data/1_2024/shard-000477.tar,734503,END,mild,18,37,55,311,-9.5,0.59375,lt2,True,0.00028897800000000001,0.0012851245701313019,0.0012934990227222443,0.00098987668752670288,0.00098328292369842529,0.001198209822177887,0.0012144669890403748,0.00031625851988792419,0.00031936913728713989,0.00083165243268013,0.00080555304884910583,0.00044539570808410645,0.00044755637645721436,-3.1881034374237061e-05,0,0,0,-1.6100704669952393e-05,0,-5.3569674491882324e-06,0,0,0,0,0,0.00022443383932113647,0.00022459030151367188,0.00023102760314941406,0.00023118406534194946,-0.00038625672459602356,-0.00038409605622291565,-0.00036015734076499939,-0.00035799667239189148,0.00061069056391716003,0.00060868635773658752,0.00059118494391441345,0.00058918073773384094
59,data/1_2024/shard-000477.tar,738375,START,mild,20,86,106,362,-33,2.0625,2to4,False,0.033490873999999997,0.011877119541168213,0.011877119541168213,0.01130860298871994,0.01130860298871994,0.011274881660938263,0.011274881660938263,0.0032111182808876038,0.0032111182808876038,0.0028031468391418457,0.0028031468391418457,0.0032691806554794312,0.0032691806554794312,0,0,0,0,0,0,0,0,0,0,0,0,-3.3721327781677246e-05,-3.3721327781677246e-05,-3.3721327781677246e-05,-3.3721327781677246e-05,0.00046603381633758545,0.00046603381633758545,0.00046603381633758545,0.00046603381633758545,-0.0004997551441192627,-0.0004997551441192627,-0.0004997551441192627,-0.0004997551441192627
60,data/1_2024/shard-000477.tar,739375,START,mild,0,110,110,366,-55,3.4375,2to4,False,0.017935887000000001,0.0064898133277893066,0.0064898133277893066,0.0066023021936416626,0.0066023021936416626,0.0083636492490768433,0.0083636492490768433,-0.001684233546257019,-0.001684233546257019,-0.0012815296649932861,-0.0012815296649932861,-0.0011727809906005859,-0.0011727809906005859,0,0,0,0,0,0,0,0,0,0,0,0,0.0017613470554351807,0.0017613470554351807,0.0017613470554351807,0.0017613470554351807,0.0001087486743927002,0.0001087486743927002,0.0001087486743927002,0.0001087486743927002,0.0016525983810424805,0.0016525983810424805,0.0016525983810424805,0.0016525983810424805
61,data/1_2024/shard-000477.tar,742375,END,mild,12,90,102,358,-39,2.4375,2to4,True,0.0020641610000000001,0.010636501014232635,0.010636501014232635,0.012071132659912109,0.012071132659912109,0.010388843715190887,0.010388843715190887,0.0047382637858390808,0.0047382637858390808,0.0072921738028526306,0.0072921738028526306,0.004773259162902832,0.004773259162902832,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016822889447212219,-0.0016822889447212219,-0.0016822889447212219,-0.0016822889447212219,-0.0025189146399497986,-0.0025189146399497986,-0.0025189146399497986,-0.0025189146399497986,0.00083662569522857666,0.00083662569522857666,0.00083662569522857666,0.00083662569522857666
62,data/1_2024/shard-000477.tar,745375,START,medium,24,89,113,369,-32.5,2.03125,2to4,True,0.0010395199999999999,0.00072495639324188232,0.00072495639324188232,0.00094009935855865479,0.00094009935855865479,0.00091488659381866455,0.00091488659381866455,0.00059580802917480469,0.00059580802917480469,0.00086069107055664062,0.00086069107055664062,0.00068544596433639526,0.00068544596433639526,0,0,0,0,0,0,0,0,0,0,0,0,-2.5212764739990234e-05,-2.5212764739990234e-05,-2.5212764739990234e-05,-2.5212764739990234e-05,-0.00017524510622024536,-0.00017524510622024536,-0.00017524510622024536,-0.00017524510622024536,0.00015003234148025513,0.00015003234148025513,0.00015003234148025513,0.00015003234148025513
63,data/1_2024/shard-000477.tar,748375,START,medium,40,95,135,391,-27.5,1.71875,lt2,True,0.0044647530000000001,0.0013020634651184082,0.0013020634651184082,0.0013701468706130981,0.0013701468706130981,0.00031515955924987793,0.00031515955924987793,-0.00039637088775634766,-0.00039637088775634766,-0.00024715065956115723,-0.00024715065956115723,-0.00019991397857666016,-0.00019991397857666016,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010549873113632202,-0.0010549873113632202,-0.0010549873113632202,-0.0010549873113632202,4.723668098449707e-05,4.723668098449707e-05,4.723668098449707e-05,4.723668098449707e-05,-0.0011022239923477173,-0.0011022239923477173,-0.0011022239923477173,-0.0011022239923477173
