unit,cohort,sample_id,source_shard,target,orientation,zoom,latent_shift,norm_offset,pixel_shift,opp_na,strict_identity,PRE_L_CORRECT,PRE_L_IDENTITY,PRE_M_IDENTITY,PRE_M_OPPOSITE,PRE_M_SHUFFLED,PRE_S_OPPOSITE_relrms,PRE_best3,MID_L_CORRECT,MID_L_IDENTITY,MID_M_IDENTITY,MID_M_OPPOSITE,MID_M_SHUFFLED,MID_S_OPPOSITE_relrms,MID_best3,POST_L_CORRECT,POST_L_IDENTITY,POST_M_IDENTITY,POST_M_OPPOSITE,POST_M_SHUFFLED,POST_S_OPPOSITE_relrms,POST_best3
1566,camera,7196375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,1.094,0.2941,-17.5,0,0,0.612881,0.626948,0.014067,0.012196,0.002431,0.088118,0.500,0.610264,0.622927,0.012663,0.005881,0.003069,0.050881,0.500,0.609500,0.622102,0.012602,0.005551,0.002912,0.049437,0.500
1567,camera,2032375,data/1_2024/shard-000477.tar,256x256,vertical,1.1285,0.688,0.6571,11.0,0,0,0.661081,0.662136,0.001055,-0.000926,-0.001127,0.038600,0.250,0.660763,0.665241,0.004478,0.001620,0.002415,0.029013,0.500,0.659895,0.663196,0.003301,-0.000168,0.000273,0.027636,0.250
1568,camera,1439375,data/1_2024/shard-000477.tar,256x256,vertical,1.4114,2.875,0.3189,-46.0,0,0,0.591766,0.586761,-0.005005,-0.000425,-0.008214,0.089161,0.250,0.579912,0.583317,0.003405,0.000585,-0.002368,0.047413,0.250,0.581061,0.582989,0.001927,0.000963,-0.002816,0.045544,0.250
1569,camera,284375,data/1_2024/shard-000477.tar,256x256,vertical,1.1826,0.250,0.4608,-4.0,0,0,0.590186,0.584967,-0.005218,-0.000013,-0.001182,0.013196,0.000,0.586409,0.583762,-0.002647,0.000115,-0.000277,0.010832,0.250,0.589350,0.583951,-0.005400,-0.000479,-0.002866,0.010939,0.250
1570,camera,5606375,data/1_2024/shard-000477.tar,256x256,vertical,1.3140,2.188,0.3118,-35.0,0,0,0.481266,0.475110,-0.006156,0.000414,-0.002594,0.054510,0.000,0.473131,0.474446,0.001314,0.001638,0.000384,0.031836,0.750,0.474843,0.475864,0.001021,0.001829,0.000060,0.033551,0.750
1571,camera,504375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,2.344,0.0588,-37.5,0,0,0.625351,0.624347,-0.001004,-0.000510,0.000148,0.073077,0.500,0.625517,0.623958,-0.001559,-0.002605,-0.001105,0.067576,0.000,0.623614,0.622489,-0.001124,-0.000221,-0.000550,0.063436,0.000
1572,camera,1324375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,0.344,0.4353,-5.5,0,0,0.538625,0.538157,-0.000468,-0.006610,0.012031,0.042032,0.250,0.530667,0.531232,0.000565,-0.002890,0.001316,0.027173,0.500,0.534743,0.535368,0.000625,-0.002558,0.001294,0.028045,0.500
1573,camera,307375,data/1_2024/shard-000477.tar,256x256,vertical,1.2655,1.375,0.6429,22.0,0,0,0.243440,0.244851,0.001411,0.002424,0.005527,0.030647,0.250,0.245544,0.245854,0.000309,0.001302,0.001301,0.018264,0.500,0.244660,0.245157,0.000497,0.001392,0.001706,0.018085,0.500
1574,camera,5789375,data/1_2024/shard-000477.tar,256x256,vertical,1.1726,1.688,0.2188,-27.0,0,0,0.549917,0.547889,-0.002028,0.000650,-0.001295,0.057081,0.000,0.550793,0.550427,-0.000367,0.008049,0.005485,0.056243,0.250,0.553512,0.552487,-0.001024,0.005687,0.004171,0.045839,0.000
1575,camera,5122375,data/1_2024/shard-000477.tar,256x256,vertical,1.1626,0.625,0.3889,-10.0,0,0,0.410890,0.411555,0.000666,-0.000361,0.000083,0.030724,0.250,0.407795,0.410861,0.003066,0.000128,0.001873,0.020569,0.750,0.407368,0.409076,0.001708,0.000519,0.003799,0.019964,0.750
1576,camera,688375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.188,0.5283,3.0,0,0,0.357031,0.357981,0.000950,0.000024,0.000655,0.007274,0.250,0.356641,0.357650,0.001009,-0.000053,0.000041,0.006151,0.000,0.357455,0.358489,0.001034,-0.000085,0.000139,0.006034,0.000
1577,camera,1084375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,1.438,0.2830,-23.0,0,0,0.563317,0.562460,-0.000857,0.001768,0.038231,0.032096,0.000,0.562458,0.561279,-0.001179,0.001070,0.005697,0.023897,0.250,0.560590,0.558998,-0.001592,0.001589,0.005450,0.025242,0.250
1578,camera,4935375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,2.344,0.9412,37.5,0,0,0.702572,0.701914,-0.000658,0.002000,-0.002060,0.127586,0.000,0.698569,0.707129,0.008560,0.005904,-0.003501,0.118782,0.500,0.698072,0.704947,0.006874,0.005693,-0.000516,0.105789,1.000
1579,camera,5191375,data/1_2024/shard-000477.tar,256x256,vertical,1.3376,2.500,0.6980,40.0,0,0,0.525715,0.521180,-0.004534,0.003663,0.001684,0.066929,0.000,0.518330,0.521499,0.003169,-0.000204,0.002066,0.060303,0.250,0.513648,0.517849,0.004201,0.001925,0.003632,0.054762,0.500
1580,camera,209375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,2.094,0.8941,33.5,0,0,0.759422,0.758009,-0.001413,-0.001140,0.000353,0.051165,0.000,0.758982,0.758219,-0.000763,-0.000715,0.000424,0.039711,0.000,0.760347,0.759474,-0.000873,-0.001355,-0.000152,0.041619,0.000
1581,camera,4154375,data/1_2024/shard-000477.tar,256x256,vertical,1.2247,2.562,0.1797,-41.0,0,0,0.346457,0.345522,-0.000935,-0.000077,-0.002806,0.084373,0.250,0.345727,0.346444,0.000717,0.002808,-0.003765,0.085478,0.500,0.342574,0.344388,0.001814,0.000875,-0.002068,0.069416,0.500
1582,camera,117375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,2.344,0.9412,37.5,0,0,0.301151,0.298229,-0.002922,0.000516,-0.001260,0.078287,0.250,0.297368,0.297792,0.000424,0.002587,0.000861,0.053186,0.750,0.295044,0.295880,0.000837,0.002872,0.001278,0.048687,1.000
1583,camera,4681375,data/1_2024/shard-000477.tar,256x256,vertical,1.1180,0.438,0.6094,7.0,0,0,0.492121,0.491139,-0.000982,-0.000402,0.013949,0.020129,0.000,0.491097,0.490401,-0.000695,-0.000145,0.002281,0.011373,0.250,0.490102,0.489868,-0.000234,0.000081,0.002420,0.011357,0.250
1584,camera,7169375,data/1_2024/shard-000477.tar,256x256,vertical,1.3332,3.344,0.7688,53.5,0,0,0.699403,0.687174,-0.012229,-0.000692,-0.009582,0.102930,0.000,0.686496,0.685368,-0.001128,-0.000277,-0.000221,0.088416,0.250,0.681590,0.683929,0.002338,0.001901,0.001435,0.093294,0.250
1585,camera,3552375,data/1_2024/shard-000477.tar,256x256,vertical,1.2374,2.625,0.8088,42.0,0,0,0.483713,0.494899,0.011186,0.013998,0.004300,0.114054,0.250,0.473969,0.493343,0.019374,0.016686,0.000791,0.109154,0.750,0.473863,0.492654,0.018791,0.016279,0.000992,0.105275,0.250
1586,camera,850375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1809,0.094,0.4851,-1.5,0,0,0.539815,0.541007,0.001193,-0.000370,-0.001677,0.007437,0.500,0.541046,0.542511,0.001465,0.000070,-0.002009,0.006095,0.500,0.541284,0.543348,0.002065,-0.000212,-0.002240,0.006088,0.000
1587,camera,7439375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1875,1.969,0.8000,31.5,0,0,0.672711,0.670604,-0.002107,-0.000490,0.002994,0.060354,0.250,0.669781,0.670959,0.001179,-0.000987,0.002357,0.040304,0.500,0.667710,0.669491,0.001781,-0.001113,0.002044,0.043144,0.500
1588,camera,3866375,data/1_2024/shard-000477.tar,256x256,vertical,1.2809,4.438,0.9329,71.0,0,0,0.553085,0.551219,-0.001867,0.015225,0.003131,0.167354,0.250,0.539812,0.552564,0.012752,0.013697,0.011133,0.108531,0.750,0.539315,0.552987,0.013672,0.013405,0.011241,0.110766,0.750
1589,camera,3672375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,3.188,0.9811,51.0,0,0,0.716615,0.717155,0.000540,0.008301,0.000355,0.095111,0.250,0.715764,0.718535,0.002771,0.008578,0.003492,0.076867,0.500,0.715310,0.718544,0.003234,0.007207,0.001812,0.076965,0.250
1590,camera,2718375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,1.062,0.3396,-17.0,0,0,0.510817,0.510680,-0.000137,-0.000185,0.000312,0.025928,0.000,0.511164,0.510672,-0.000491,0.000856,0.001481,0.025816,0.000,0.510405,0.510339,-0.000066,0.001155,0.001558,0.025451,0.250
1591,camera,6835375,data/1_2024/shard-000477.tar,256x256,vertical,1.1285,0.875,0.3000,-14.0,0,0,0.519931,0.522424,0.002493,0.000303,0.007501,0.026863,0.500,0.520428,0.524377,0.003948,0.000323,0.003158,0.022697,0.750,0.519608,0.522904,0.003296,0.000157,0.003236,0.022559,0.500
1592,camera,699375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,0.844,0.6588,13.5,0,0,0.407208,0.406884,-0.000324,0.000589,-0.000116,0.021029,0.250,0.405224,0.404731,-0.000493,0.000042,-0.000079,0.019028,0.000,0.406996,0.407290,0.000294,0.000182,-0.000073,0.017892,0.250
1593,camera,3778375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.375,0.5566,6.0,0,0,0.439171,0.438874,-0.000297,0.000401,0.004066,0.012014,0.250,0.439510,0.439716,0.000206,0.000087,0.001340,0.011382,0.250,0.438910,0.439320,0.000410,0.000109,0.000764,0.012143,0.500
1594,camera,7771375,data/1_2024/shard-000477.tar,256x256,vertical,1.2247,2.188,0.7734,35.0,0,0,0.479747,0.478906,-0.000841,0.000292,0.003063,0.051073,0.000,0.477216,0.478602,0.001386,0.000765,0.000860,0.031441,0.250,0.475932,0.476889,0.000957,0.000920,0.000888,0.032583,0.750
1595,camera,4269375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.000,0.1981,-32.0,0,0,0.570957,0.570265,-0.000692,0.001273,-0.001091,0.074864,0.250,0.568668,0.568093,-0.000575,-0.000719,-0.000915,0.053611,0.250,0.566726,0.566699,-0.000027,0.000524,-0.000305,0.052926,0.250
1596,camera,6790375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,0.156,0.4706,-2.5,0,0,0.466958,0.468245,0.001287,-0.000225,0.002875,0.010429,0.250,0.466094,0.468570,0.002477,-0.000023,0.000209,0.007173,0.500,0.467178,0.468817,0.001639,-0.000267,0.000729,0.007008,0.000
1597,camera,2278375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,2.531,0.9765,40.5,0,0,0.605691,0.607160,0.001468,0.008632,0.002675,0.098988,0.500,0.605810,0.608222,0.002412,0.005215,0.002753,0.072384,0.750,0.608061,0.610105,0.002044,0.006397,0.003399,0.070802,1.000
1598,camera,2891375,data/1_2024/shard-000477.tar,256x256,vertical,1.1826,0.812,0.6275,13.0,0,0,0.395182,0.395006,-0.000176,0.001200,-0.001005,0.021736,0.500,0.395584,0.396702,0.001118,0.000369,0.001626,0.016766,0.500,0.395017,0.396908,0.001891,0.000388,0.001931,0.017411,0.500
1599,camera,4514375,data/1_2024/shard-000477.tar,256x256,vertical,1.1693,2.875,0.0106,-46.0,0,0,0.726094,0.723651,-0.002443,0.004420,-0.001401,0.105941,0.000,0.724975,0.724717,-0.000258,0.005767,0.001424,0.107507,0.500,0.724387,0.723873,-0.000514,0.006838,0.001522,0.105611,0.250
1600,camera,4005375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.250,0.5377,4.0,0,0,0.583907,0.584106,0.000199,-0.000212,-0.000246,0.011591,0.000,0.581879,0.582179,0.000300,0.000039,0.000737,0.007869,0.250,0.582622,0.582250,-0.000371,-0.000017,0.000577,0.008147,0.250
1601,camera,2009375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1908,1.906,0.7850,30.5,0,0,0.553863,0.553908,0.000045,0.006581,0.006758,0.072226,0.500,0.556301,0.553196,-0.003105,0.007763,0.003287,0.073515,0.250,0.555432,0.552727,-0.002705,0.007513,0.003753,0.077636,0.250
1602,camera,3872375,data/1_2024/shard-000477.tar,256x256,vertical,1.2263,1.906,0.7364,30.5,0,0,0.533279,0.531008,-0.002271,0.000621,0.020296,0.066680,0.000,0.521873,0.526643,0.004770,0.000802,0.001842,0.057162,0.250,0.519766,0.525480,0.005714,0.002699,0.003099,0.057322,0.500
1603,camera,121375,data/1_2024/shard-000477.tar,256x256,vertical,1.2671,3.469,0.1419,-55.5,0,0,0.376796,0.370170,-0.006626,-0.001505,-0.003667,0.092232,0.000,0.367457,0.371168,0.003710,0.001573,0.000230,0.037715,0.500,0.362218,0.362368,0.000151,0.002101,-0.000928,0.037790,0.500
1604,camera,6338375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,1.594,0.2000,-25.5,0,0,0.541286,0.540040,-0.001246,-0.000025,0.002083,0.053719,0.000,0.542233,0.540225,-0.002008,-0.001739,-0.001205,0.049685,0.000,0.540620,0.539850,-0.000770,-0.000403,0.000210,0.046485,0.250
1605,camera,5675375,data/1_2024/shard-000477.tar,256x256,horizontal,1.3332,0.219,0.4824,-3.5,0,0,0.769541,0.765283,-0.004258,-0.000481,-0.003139,0.013870,0.000,0.766277,0.764738,-0.001539,-0.000295,-0.000456,0.012601,0.000,0.767217,0.767762,0.000545,-0.000371,0.000033,0.013165,0.250
1606,camera,7458375,data/1_2024/shard-000477.tar,256x256,vertical,1.1908,0.531,0.5794,8.5,0,0,0.595635,0.601774,0.006139,0.001226,0.000981,0.033691,0.250,0.598720,0.604694,0.005974,-0.000068,-0.000210,0.024692,0.250,0.595882,0.601886,0.006004,0.000893,0.000264,0.029355,0.500
1607,camera,7208375,data/1_2024/shard-000477.tar,256x256,vertical,1.1957,3.062,0.9455,49.0,0,0,0.522684,0.523569,0.000885,0.005283,0.022159,0.100220,0.500,0.516272,0.521282,0.005010,0.005823,0.005692,0.070198,0.750,0.515664,0.518566,0.002901,0.004790,0.005873,0.066345,1.000
1608,camera,2535375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1233,0.156,0.5373,2.5,0,0,0.618378,0.618919,0.000541,0.000500,0.001287,0.012643,0.500,0.618915,0.619270,0.000355,0.000071,0.001170,0.008995,0.250,0.617403,0.617669,0.000265,0.000039,0.001498,0.009194,0.500
1609,camera,217375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1676,1.219,0.2903,-19.5,0,0,0.725919,0.724698,-0.001221,0.000479,0.000789,0.026234,0.250,0.723543,0.725595,0.002052,0.000036,0.004053,0.021099,0.500,0.723558,0.725695,0.002137,0.000374,0.003950,0.020884,0.750
1610,camera,5842375,data/1_2024/shard-000477.tar,256x256,vertical,1.2422,2.094,0.2590,-33.5,0,0,0.480816,0.481000,0.000184,0.001986,0.002483,0.051607,0.250,0.477206,0.478337,0.001130,0.001714,0.001684,0.047921,0.250,0.477382,0.479720,0.002339,0.003438,0.001259,0.044004,0.750
1611,camera,6917375,data/1_2024/shard-000477.tar,256x256,vertical,1.1642,1.719,0.8022,27.5,0,0,0.719013,0.714910,-0.004103,0.000353,-0.002228,0.060837,0.000,0.714489,0.714279,-0.000210,-0.000650,0.000146,0.038629,0.250,0.716112,0.715614,-0.000498,-0.001129,-0.000049,0.041454,0.500
1612,camera,1765375,data/1_2024/shard-000477.tar,256x256,vertical,1.1924,0.375,0.5556,6.0,0,0,0.487841,0.490561,0.002720,-0.000738,0.003383,0.018925,0.250,0.485403,0.492699,0.007296,-0.001643,0.005764,0.016716,0.500,0.481435,0.487873,0.006437,-0.000916,0.007435,0.013507,0.500
1613,camera,2256375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,3.250,0.0094,-52.0,0,0,0.588093,0.586138,-0.001954,0.006429,0.000631,0.107287,0.500,0.582903,0.586433,0.003529,0.009167,0.006153,0.087693,0.750,0.583160,0.586399,0.003239,0.013222,0.006207,0.109096,1.000
1614,camera,1200375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,3.312,0.0000,-53.0,0,0,0.936889,0.933436,-0.003453,-0.001847,0.001801,0.080475,0.000,0.932939,0.932731,-0.000208,-0.000013,-0.000313,0.050907,0.500,0.929992,0.930387,0.000396,0.001653,-0.000049,0.058851,0.500
1615,camera,6258375,data/1_2024/shard-000477.tar,256x256,vertical,1.4142,4.875,0.1953,-78.0,0,0,0.612785,0.594580,-0.018205,-0.001491,-0.001231,0.122137,0.000,0.596295,0.594356,-0.001939,0.001674,0.000475,0.045274,0.250,0.595156,0.593946,-0.001210,0.002792,0.001186,0.044139,0.250
1616,camera,4209375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,1.125,0.6698,18.0,0,0,0.452993,0.451167,-0.001826,-0.000297,-0.001611,0.048024,0.250,0.448624,0.449856,0.001233,0.001000,-0.000114,0.035607,0.250,0.448673,0.450539,0.001867,0.001542,-0.000116,0.037948,0.500
1617,camera,4328375,data/1_2024/shard-000477.tar,256x256,vertical,1.2200,2.969,0.8800,47.5,0,0,0.544190,0.548435,0.004245,0.014362,0.004778,0.143671,0.250,0.541243,0.552051,0.010808,0.008211,0.003331,0.094047,0.750,0.540312,0.547078,0.006766,0.010816,0.003649,0.101071,0.750
1618,camera,3383375,data/1_2024/shard-000477.tar,256x256,vertical,1.1826,3.000,0.9706,48.0,0,0,0.530104,0.528962,-0.001141,0.002994,-0.000172,0.080861,0.250,0.528134,0.530003,0.001869,0.002123,0.002595,0.047844,0.750,0.527254,0.529069,0.001815,0.001647,0.002436,0.048211,0.750
1619,camera,7597375,data/1_2024/shard-000477.tar,256x256,vertical,1.1575,0.469,0.5862,7.5,0,0,0.458836,0.458385,-0.000451,-0.000367,0.003701,0.024736,0.250,0.458440,0.459687,0.001247,-0.000085,0.001132,0.013839,0.000,0.456904,0.459705,0.002801,0.000061,0.000695,0.012579,0.250
1620,camera,5203375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,2.438,0.1321,-39.0,0,0,0.588705,0.591880,0.003175,0.003149,-0.000087,0.066538,0.250,0.590676,0.593895,0.003219,0.004239,0.000029,0.054594,0.500,0.590424,0.593767,0.003342,0.005485,-0.000042,0.062410,0.500
1621,camera,1928375,data/1_2024/shard-000477.tar,256x256,vertical,1.1507,2.219,0.9277,35.5,0,0,0.371672,0.380457,0.008785,0.009436,0.000054,0.080669,0.500,0.374676,0.384157,0.009481,0.007559,-0.000361,0.062047,0.750,0.374575,0.382825,0.008249,0.006765,-0.000472,0.064120,1.000
1622,camera,7567375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,2.188,0.1698,-35.0,0,0,0.473785,0.472638,-0.001147,0.000165,-0.000082,0.039123,0.250,0.473528,0.473636,0.000108,0.001680,0.000483,0.029345,0.500,0.471360,0.471274,-0.000087,0.001555,0.000488,0.030395,0.250
1623,camera,4885375,data/1_2024/shard-000477.tar,256x256,vertical,1.2327,2.781,0.1654,-44.5,0,0,0.306238,0.303757,-0.002482,-0.001516,-0.001984,0.070773,0.000,0.302145,0.303496,0.001351,-0.000016,0.000071,0.039041,0.250,0.302552,0.303178,0.000627,0.000731,0.000679,0.041803,0.250
1624,camera,1797375,data/1_2024/shard-000477.tar,256x256,vertical,1.2655,4.312,0.0519,-69.0,0,0,0.546921,0.538321,-0.008600,-0.004121,-0.009426,0.123744,0.000,0.540541,0.538914,-0.001627,-0.003533,-0.001906,0.057807,0.250,0.540543,0.537802,-0.002741,-0.004803,-0.002275,0.057181,0.250
1625,camera,490375,data/1_2024/shard-000477.tar,256x256,horizontal,1.3050,1.500,0.3667,-24.0,0,0,0.749416,0.750485,0.001069,0.002973,-0.002106,0.047074,0.250,0.747134,0.753597,0.006463,0.001976,-0.000034,0.049469,0.500,0.747794,0.752904,0.005110,-0.000002,-0.000648,0.037299,0.250
1626,camera,678375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.375,0.4434,-6.0,0,0,0.680512,0.681173,0.000661,0.000407,0.000869,0.010906,0.250,0.679150,0.680049,0.000899,0.000398,0.001136,0.009092,0.250,0.679351,0.680498,0.001147,0.000268,0.000875,0.008870,0.500
1627,camera,4936375,data/1_2024/shard-000477.tar,256x256,vertical,1.1973,2.031,0.7928,32.5,0,0,0.682982,0.683678,0.000696,0.001399,0.000590,0.046617,0.250,0.682351,0.684061,0.001710,0.000995,0.000880,0.034196,0.250,0.681389,0.682974,0.001585,0.001298,0.001131,0.034270,0.750
1628,camera,7340375,data/1_2024/shard-000477.tar,256x256,vertical,1.1908,0.656,0.5981,10.5,0,0,0.365459,0.367035,0.001577,0.000970,0.006376,0.031511,0.250,0.365771,0.367067,0.001296,-0.000311,0.000267,0.020051,0.500,0.365191,0.366585,0.001393,-0.000556,-0.000020,0.019253,0.250
1629,camera,3195375,data/1_2024/shard-000477.tar,256x256,horizontal,1.2484,4.094,0.0420,-65.5,0,0,0.773570,0.767437,-0.006133,-0.001156,-0.006643,0.118663,0.000,0.762597,0.766578,0.003981,0.001236,0.005164,0.056404,0.500,0.763604,0.765939,0.002335,0.000581,0.004414,0.054979,0.500
1630,camera,8342375,data/1_2024/shard-000477.tar,256x256,vertical,1.1473,2.281,0.9506,36.5,0,0,0.521615,0.524033,0.002418,0.010457,0.004683,0.090367,0.750,0.514744,0.521165,0.006421,0.010413,0.000113,0.085100,0.500,0.517170,0.524299,0.007129,0.010724,0.001519,0.089531,0.500
1631,camera,6314375,data/1_2024/shard-000477.tar,256x256,vertical,1.1875,1.594,0.2571,-25.5,0,0,0.367344,0.362377,-0.004967,-0.001339,0.001482,0.047106,0.000,0.360631,0.365005,0.004374,-0.000120,0.001591,0.031848,0.250,0.358375,0.362186,0.003811,0.000540,0.001749,0.032203,0.500
1632,camera,7700375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1267,1.094,0.2464,-17.5,0,0,0.538686,0.549488,0.010802,0.008244,0.008189,0.070178,0.750,0.541896,0.553259,0.011363,0.006266,0.011603,0.053452,0.750,0.538485,0.551855,0.013370,0.006445,0.013340,0.058372,0.750
1633,camera,3402375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1110,0.000,0.5000,0.0,1,0,0.255356,0.254983,-0.000373,,-0.000260,,0.750,0.254312,0.253915,-0.000397,,0.000853,,0.750,0.255436,0.255001,-0.000436,,0.000779,,0.750
1634,camera,4636375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,2.562,0.8868,41.0,0,0,0.431999,0.431544,-0.000455,0.001592,-0.000921,0.076727,0.250,0.432986,0.433700,0.000713,-0.002090,-0.001686,0.053693,0.500,0.431822,0.433267,0.001445,-0.000099,0.000039,0.054338,0.250
1635,camera,3434375,data/1_2024/shard-000477.tar,256x256,vertical,1.3835,2.875,0.3034,-46.0,0,0,0.608183,0.600321,-0.007862,0.001971,-0.009880,0.083247,0.250,0.597983,0.599781,0.001797,0.002213,-0.000748,0.039635,0.250,0.600071,0.601191,0.001120,0.003411,-0.000949,0.039742,0.250
1636,camera,473375,data/1_2024/shard-000477.tar,256x256,vertical,1.1541,1.469,0.7765,23.5,0,0,0.671857,0.669857,-0.002000,-0.004337,0.003075,0.039579,0.500,0.668345,0.668511,0.000166,-0.000701,-0.000404,0.028685,0.500,0.669933,0.671099,0.001166,-0.000648,-0.000515,0.028744,0.250
1637,camera,4726375,data/1_2024/shard-000477.tar,256x256,vertical,1.1957,2.562,0.8727,41.0,0,0,0.245376,0.244760,-0.000615,0.001334,-0.000676,0.051504,0.250,0.241556,0.243597,0.002041,0.001287,0.000076,0.026921,0.750,0.240104,0.242660,0.002556,0.001673,0.000157,0.027590,0.500
1638,camera,74375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,1.281,0.7412,20.5,0,0,0.754746,0.753059,-0.001687,-0.002048,-0.001219,0.057301,0.000,0.756283,0.753708,-0.002576,-0.002493,-0.003385,0.033580,0.000,0.755646,0.751294,-0.004352,-0.003698,-0.004222,0.041740,0.000
1639,camera,2923375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1891,2.125,0.1792,-34.0,0,0,0.800066,0.799728,-0.000338,0.001248,0.001436,0.053651,0.250,0.800011,0.800903,0.000893,0.001971,0.000413,0.044395,0.250,0.796788,0.796704,-0.000083,0.001667,-0.000083,0.043283,0.250
1640,camera,1536375,data/1_2024/shard-000477.tar,256x256,vertical,1.1336,0.531,0.6164,8.5,0,0,0.337811,0.337375,-0.000435,-0.000106,0.001965,0.018086,0.250,0.340731,0.339416,-0.001316,0.000352,-0.000026,0.015836,0.250,0.343269,0.342631,-0.000638,-0.000042,-0.000020,0.018299,0.000
1641,camera,4872375,data/1_2024/shard-000477.tar,256x256,vertical,1.2854,5.094,0.0120,-81.5,0,0,0.380079,0.348376,-0.031702,-0.008065,-0.028464,0.176818,0.000,0.344627,0.345214,0.000588,0.005182,-0.001122,0.062870,0.500,0.344742,0.349215,0.004473,0.005938,0.002691,0.069411,0.500
1642,camera,2577375,data/1_2024/shard-000477.tar,256x256,horizontal,1.1541,0.719,0.6353,11.5,0,0,0.606181,0.611572,0.005391,0.003580,0.000504,0.040125,0.750,0.603452,0.611293,0.007841,0.001008,-0.000122,0.025399,0.500,0.602464,0.610868,0.008403,0.000614,-0.000021,0.028522,0.750
1643,camera,7036375,data/1_2024/shard-000477.tar,256x256,vertical,1.1891,0.250,0.5377,4.0,0,0,0.765739,0.768944,0.003206,0.000364,-0.000177,0.012909,0.500,0.765021,0.769625,0.004603,0.000219,0.000290,0.012729,0.750,0.764619,0.767396,0.002777,-0.000028,0.000064,0.010096,0.750
