pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,M_TOP_PRE,M_TOP_MID,M_TOP_POST,M_BOT_PRE,M_BOT_MID,M_BOT_POST,G_PRE_MID,G_MID_POST,G_PRE_POST,content_asymmetry,in_balanced_subset
0,data/1_2024/shard-000477.tar,6503,START,medium,29,111,140,396,-41.0,-0.000509008765221,-0.000549256801605,0.000403687357903,0.00737047195435,0.00584843754768,0.00639653205872,0.00148178637028,0.000404849648476,0.00188663601875,0.012757629,False
1,data/1_2024/shard-000477.tar,13503,END,mild,21,88,109,365,-33.5,0.00421734899282,0.000871084630489,0.000430800020695,0.0024828016758,0.00262804329395,0.00363716483116,-0.00349150598049,-0.001449406147,-0.00494091212749,0.005147703,True
2,data/1_2024/shard-000477.tar,16375,END,mild,19,87,106,362,-34.0,0.00468821823597,0.00436079502106,0.00518918037415,0.00432945787907,0.00324446707964,0.00309089571238,0.000757567584515,0.000981956720352,0.00173952430487,0.00181976,True
3,data/1_2024/shard-000477.tar,30375,START,medium,21,111,132,388,-45.0,0.000554692000151,0.00103971734643,0.00161525979638,0.0152584724128,0.0167272761464,0.0203036665916,-0.000983778387308,-0.00300084799528,-0.00398462638259,0.001411196,True
4,data/1_2024/shard-000477.tar,50375,START,medium,51,105,156,412,-27.0,-0.00102838873863,7.97584652901e-05,0.000237189233303,0.00187738239765,0.000396028161049,-0.000701688230038,0.00258950144053,0.0012551471591,0.00384464859962,0.008045264,True
5,data/1_2024/shard-000477.tar,83503,END,mild,3,94,97,353,-45.5,0.00184085965157,0.00162297487259,0.00170415639877,0.00339929759502,0.00214011967182,0.00164413452148,0.00104129314423,0.000577166676521,0.00161845982075,0.015701594,False
6,data/1_2024/shard-000477.tar,84503,START,mild,1,95,96,352,-47.0,0.00303226709366,0.000566139817238,0.00290974974632,0.000951334834099,0.0091680586338,0.00751416385174,-0.0106530636549,0.00400467216969,-0.00664839148521,0.026331987,False
7,data/1_2024/shard-000477.tar,117375,END,mild,5,80,85,341,-37.5,0.0111016444862,0.013374991715,0.0144824758172,0.00498026609421,0.00891256704926,0.00830852612853,-0.00165895372629,0.00171152502298,5.25712966919e-05,0.009110764,False
8,data/1_2024/shard-000477.tar,117503,END,medium,45,103,148,404,-29.0,0.00529427826405,0.00512475520372,0.00324490666389,0.00349320471287,0.00280463695526,0.00242073088884,0.000519044697285,-0.00149594247341,-0.000976897776127,0.001963962,True
9,data/1_2024/shard-000477.tar,121375,START,medium,22,133,155,411,-55.5,-0.00246972590685,0.00124587118626,0.00247134268284,0.00925554335117,0.00242795795202,0.00191911309958,0.0105431824923,0.00173431634903,0.0122774988413,0.008471578,True
10,data/1_2024/shard-000477.tar,124375,START,mild,11,80,91,347,-34.5,0.00329192727804,0.0020891353488,0.00330727547407,0.00166285037994,0.00160345435143,0.00144479423761,-0.00114339590073,0.00137680023909,0.00023340433836,0.009746626,False
11,data/1_2024/shard-000477.tar,124503,END,mild,4,65,69,325,-30.5,0.00296294689178,0.00197038054466,0.00224698334932,0.0077241808176,0.00951001793146,0.00880376249552,-0.00277840346098,0.000982858240604,-0.00179554522038,0.004446335,True
12,data/1_2024/shard-000477.tar,133375,START,medium,26,166,192,448,-70.0,-0.00513757765293,0.00664942711592,0.00654626637697,0.0169001817703,0.00738471001387,0.00499260425568,0.0213024765253,0.00228894501925,0.0235914215446,3.5167e-05,True
13,data/1_2024/shard-000477.tar,169503,START,mild,7,99,106,362,-46.0,0.00525458157063,0.00377136468887,0.00406941771507,9.98377799988e-05,0.00217045843601,0.00198310613632,-0.00355383753777,0.00048540532589,-0.00306843221188,0.003250092,True
14,data/1_2024/shard-000477.tar,172375,END,mild,0,103,103,359,-51.5,0.00181142985821,0.00396484136581,0.00394847989082,0.00401668250561,0.00273285806179,0.0012571066618,0.00343723595142,0.001459389925,0.00489662587643,0.009860843,False
15,data/1_2024/shard-000477.tar,177503,END,medium,28,118,146,402,-45.0,-0.00134509801865,0.000518843531609,0.000674277544022,0.00101618096232,-0.00680051371455,-0.00970484316349,0.00968063622713,0.00305976346135,0.0127403996885,0.013872109,False
16,data/1_2024/shard-000477.tar,182503,START,mild,4,81,85,341,-38.5,0.000472813844681,0.00101305544376,0.00120306015015,0.00201364606619,0.00125171989202,0.00134357064962,0.00126600265503,0.000155255198479,0.00142125785351,0.001451954,True
17,data/1_2024/shard-000477.tar,183503,START,medium,61,136,197,453,-37.5,0.00157955288887,0.00134208798409,0.00142422318459,-0.000157371163368,-0.000198692083359,0.000584691762924,-0.000196143984795,-0.000701248645782,-0.000897392630577,0.001947328,True
18,data/1_2024/shard-000477.tar,231503,END,mild,24,82,106,362,-29.0,0.00135533511639,-0.00010858476162,0.00233000516891,-0.000113964080811,0.00151029229164,0.00172489881516,-0.00308817625046,0.00222398340702,-0.000864192843437,0.011493534,False
19,data/1_2024/shard-000477.tar,240503,START,mild,21,60,81,337,-19.5,0.00317875295877,0.00319999456406,0.00206053256989,-0.000166557729244,0.0014476776123,0.00109243392944,-0.00159299373627,-0.00078421831131,-0.00237721204758,0.001581013,True
20,data/1_2024/shard-000477.tar,273503,END,mild,27,80,107,363,-26.5,0.00162410736084,-0.000834658741951,-0.000454805791378,-0.00152316689491,-0.000296339392662,-0.00156952440739,-0.00368559360504,0.0016530379653,-0.00203255563974,0.000611618,True
21,data/1_2024/shard-000477.tar,274503,END,mild,26,59,85,341,-16.5,-0.0035392716527,0.000552013516426,0.00198517739773,0.00780092924833,-0.000336602330208,0.000428251922131,0.0122288167477,0.000668309628963,0.0128971263766,0.008129872,True
22,data/1_2024/shard-000477.tar,278375,END,strong,78,166,244,500,-44.0,-0.00155547261238,0.0040879547596,0.00799305737019,0.00374814122915,0.00633542239666,0.00769909471273,0.00305614620447,0.00254143029451,0.00559757649899,0.014548093,False
23,data/1_2024/shard-000477.tar,305503,END,strong,13,219,232,488,-103.0,-0.00603583455086,0.000898107886314,0.00262299925089,0.00641075149179,0.00633009150624,0.00551610812545,0.00701460242271,0.00253887474537,0.00955347716808,0.042252541,False
24,data/1_2024/shard-000477.tar,331503,END,mild,5,97,102,358,-46.0,0.00598192214966,0.00513744354248,0.00285832583904,0.0321542993188,0.0177408903837,0.0278820097446,0.0135941505432,-0.0124428123236,0.00115133821964,0.009075657,False
25,data/1_2024/shard-000477.tar,335503,END,mild,5,88,93,349,-41.5,-0.00272808223963,-0.00160181522369,-0.0017863214016,0.00458607822657,0.0105466991663,0.00994089245796,-0.0048343539238,0.000421300530434,-0.00441305339336,0.003607959,True
26,data/1_2024/shard-000477.tar,346503,END,mild,6,102,108,364,-48.0,0.00284418463707,0.00185380876064,0.000847607851028,0.00750952959061,0.00948457419872,0.0100281834602,-0.00296542048454,-0.00154981017113,-0.00451523065567,0.002817683,True
27,data/1_2024/shard-000477.tar,364375,START,mild,6,91,97,353,-42.5,0.00302323698997,0.00104077905416,0.00143481791019,0.00511348992586,0.00770222395658,0.00779514759779,-0.00456681102514,0.000263921916485,-0.00430288910866,0.027837701,False
28,data/1_2024/shard-000477.tar,406503,END,mild,10,52,62,318,-21.0,0.00240181386471,0.00398177653551,0.00196727365255,1.96844339371e-05,-0.000150598585606,0.000662341713905,0.00181779265404,-0.00275985896587,-0.000942066311836,0.004187375,True
29,data/1_2024/shard-000477.tar,448503,START,mild,3,54,57,313,-25.5,0.00630855560303,0.00858926773071,0.0113341510296,0.000995844602585,0.00213311612606,0.00215864181519,0.00114344060421,0.00271935760975,0.00386279821396,0.006257124,True
30,data/1_2024/shard-000477.tar,473375,END,mild,19,66,85,341,-23.5,0.00398631393909,0.00433231890202,0.00467003881931,0.00214502215385,0.00118184089661,0.00209556519985,0.00130918622017,-0.000576004385948,0.000733181834221,0.006865434,True
31,data/1_2024/shard-000477.tar,476375,START,mild,21,69,90,346,-24.0,0.00276608765125,0.00185506045818,0.00152914226055,0.0102583914995,0.0135211497545,0.0146132111549,-0.00421269237995,-0.00142621994019,-0.00563891232014,0.01159586,False
32,data/1_2024/shard-000477.tar,487375,END,mild,25,60,85,341,-17.5,0.00295570120215,0.000456016510725,0.00125999003649,-0.00305873528123,-0.000626213848591,-0.000875487923622,-0.00493220612407,0.00105324760079,-0.00387895852327,0.011692964,False
33,data/1_2024/shard-000477.tar,518503,END,strong,28,211,239,495,-91.5,0.00341321527958,0.0110262110829,0.0123745948076,0.00356552004814,-0.00154725834727,0.000325310975313,0.0127257741988,-0.000524185597897,0.0122015886009,6.3889e-05,True
34,data/1_2024/shard-000477.tar,533375,END,medium,39,83,122,378,-22.0,0.00545306503773,0.00242105126381,0.00324167311192,0.00266335904598,0.000159218907356,-0.00177638232708,-0.000527873635292,0.00275622308254,0.00222834944725,0.006568611,True
35,data/1_2024/shard-000477.tar,542375,START,mild,5,53,58,314,-24.0,-4.62681055069e-05,0.00016114115715,0.000274851918221,0.0057714432478,0.0047220364213,0.00354139506817,0.00125681608915,0.0012943521142,0.00255116820335,0.015557632,False
36,data/1_2024/shard-000477.tar,551503,START,medium,13,187,200,456,-87.0,0.00156283378601,0.0119770914316,0.0107337683439,0.0165469497442,0.0112422853708,0.00891536474228,0.015718922019,0.00108359754086,0.0168025195599,0.009817898,False
37,data/1_2024/shard-000477.tar,552503,END,mild,23,88,111,367,-32.5,-0.00130507349968,0.000200137495995,0.000293120741844,-0.00107470154762,0.00280816853046,0.00290520489216,-0.00237765908241,-4.05311584473e-06,-0.00238171219826,0.006176107,True
38,data/1_2024/shard-000477.tar,559503,END,mild,3,103,106,362,-50.0,-0.00044297426939,0.00175937265158,0.00142089277506,-0.00179310142994,0.000967875123024,0.00160829722881,-0.000558629631996,-0.000978901982307,-0.0015375316143,0.002435736,True
39,data/1_2024/shard-000477.tar,567375,START,mild,16,88,104,360,-36.0,-0.00273753702641,-0.00218273699284,-0.00159183144569,0.00352407991886,0.00331990420818,0.00330221652985,0.000758975744247,0.000608593225479,0.00136756896973,0.007456034,True
40,data/1_2024/shard-000477.tar,571375,END,mild,26,59,85,341,-16.5,-9.59932804108e-05,-0.00103454291821,-0.000913798809052,0.000898495316505,9.57697629929e-05,-0.000878393650055,-0.000135824084282,0.0010949075222,0.00095908343792,0.000777267,True
41,data/1_2024/shard-000477.tar,581503,START,mild,8,77,85,341,-34.5,0.00172153860331,0.00172238051891,0.00290060043335,-0.00259567797184,-0.00453089922667,-0.00525822490454,0.00193606317043,0.00190554559231,0.00384160876274,0.007709865,True
42,data/1_2024/shard-000477.tar,589503,END,mild,17,47,64,320,-15.0,-0.00144931674004,-0.000728443264961,-0.000257045030594,-0.000555142760277,0.000443965196609,-0.000774100422859,-0.000269278883934,0.00169016420841,0.00142088532448,0.01226734,False
43,data/1_2024/shard-000477.tar,594375,START,mild,19,73,92,348,-27.0,-0.00440638512373,-0.00199194997549,-0.00120208412409,0.00219903886318,0.00186741352081,0.00280728191137,0.00274606049061,-0.000150002539158,0.00259605795145,0.002301492,True
44,data/1_2024/shard-000477.tar,604375,END,mild,13,67,80,336,-27.0,0.000909864902496,0.00101366639137,7.5176358223e-06,0.00139949470758,0.0057694837451,0.00518077611923,-0.00426618754864,-0.000417441129684,-0.00468362867832,0.002879508,True
45,data/1_2024/shard-000477.tar,616503,START,mild,14,50,64,320,-18.0,0.000465519726276,-0.000223577022552,-0.000143490731716,0.00178059190512,0.0014803186059,0.00162500888109,-0.000388823449612,-6.46039843559e-05,-0.000453427433968,0.018333182,False
46,data/1_2024/shard-000477.tar,630375,END,mild,15,70,85,341,-27.5,-0.00110585987568,0.000154137611389,0.000253230333328,0.00571943074465,-0.0017030313611,-0.000256635248661,0.00868245959282,-0.0013473033905,0.00733515620232,0.021096341,False
47,data/1_2024/shard-000477.tar,637375,START,mild,9,61,70,326,-26.0,-0.00402498245239,-0.00288254767656,-0.00179822742939,0.0013796761632,0.00148355215788,0.000527143478394,0.00103855878115,0.00204072892666,0.00307928770781,0.0206104,False
48,data/1_2024/shard-000477.tar,656375,END,mild,3,99,102,358,-48.0,-0.00254651904106,-0.000253856182098,-0.000305518507957,0.00318251550198,0.00364120304585,0.00107692182064,0.00183397531509,0.00251261889935,0.00434659421444,0.006148174,True
49,data/1_2024/shard-000477.tar,656503,END,medium,39,80,119,375,-20.5,-0.00310859084129,-0.00192324817181,-0.00115975737572,0.00210352241993,0.00103394687176,0.00152152776718,0.00225491821766,0.000275909900665,0.00253082811832,0.027602173,False
50,data/1_2024/shard-000477.tar,663375,START,mild,6,67,73,329,-30.5,0.00515581667423,0.00534778833389,0.00400914251804,0.00525346398354,0.00780592858791,0.0077555924654,-0.00234507024288,-0.00129954516888,-0.00364461541176,0.009593107,False
51,data/1_2024/shard-000477.tar,670375,START,mild,5,95,100,356,-45.0,-0.0022507160902,0.00126864761114,0.0017383992672,0.00362779945135,0.00111620873213,0.00179420411587,0.00603095442057,-0.000208243727684,0.00582271069288,0.001786426,True
52,data/1_2024/shard-000477.tar,675503,END,medium,27,89,116,372,-31.0,-0.000467173755169,0.000154592096806,0.000582739710808,0.00221190601587,0.00365263968706,0.00422120094299,-0.000870309770107,-0.00017698854208,-0.00104729831219,0.008040234,True
53,data/1_2024/shard-000477.tar,680503,END,mild,25,81,106,362,-28.0,0.000537142157555,-0.00103347748518,-0.00228556990623,-0.00220542401075,-0.00133407860994,0.00227477401495,-0.00244196504354,-0.00486094504595,-0.00730291008949,0.009014957,False
54,data/1_2024/shard-000477.tar,685375,START,mild,8,90,98,354,-41.0,0.00236409902573,0.00282034277916,0.00308552384377,0.00503382086754,0.00598773360252,0.00480100512505,-0.000497668981552,0.00145190954208,0.000954240560532,0.000986502,True
55,data/1_2024/shard-000477.tar,685503,END,medium,31,97,128,384,-33.0,-0.0039936453104,-0.00499275326729,-0.00459925085306,0.00150053948164,0.000851422548294,0.00118903070688,-0.00034999102354,5.58942556381e-05,-0.000294096767902,0.01622849,False
56,data/1_2024/shard-000477.tar,689503,END,mild,30,76,106,362,-23.0,0.00190399587154,0.00214627385139,0.00169648230076,0.00321224331856,0.00191189348698,0.00169034302235,0.00154262781143,-0.000228241086006,0.00131438672543,0.000668619,True
57,data/1_2024/shard-000477.tar,708375,END,mild,28,83,111,367,-27.5,0.00489739328623,0.00405618548393,0.0046279579401,0.0102257728577,0.00761725753546,0.00601759552956,0.00176730751991,0.00217143446207,0.00393874198198,0.001638066,True
58,data/1_2024/shard-000477.tar,734503,END,mild,18,37,55,311,-9.5,-0.000130020081997,0.0020949319005,0.00128124281764,0.000158898532391,0.000668682157993,0.000325884670019,0.0017151683569,-0.000470891594887,0.00124427676201,0.000288978,True
59,data/1_2024/shard-000477.tar,738375,START,mild,20,86,106,362,-33.0,0.00748786330223,0.0117875635624,0.0118771195412,-0.00153667479753,0.00326450169086,0.00321111828089,-0.000501476228237,0.000142939388752,-0.000358536839485,0.033490874,False
60,data/1_2024/shard-000477.tar,739375,START,mild,0,110,110,366,-55.0,0.000516667962074,0.00738789141178,0.00648981332779,0.00412778556347,-0.000827968120575,-0.00168423354626,0.0118269771338,-4.18126583099e-05,0.0117851644754,0.017935887,False
61,data/1_2024/shard-000477.tar,742375,END,mild,12,90,102,358,-39.0,0.00780689716339,0.00801546871662,0.0106365010142,0.00333196669817,0.00722908228636,0.00473826378584,-0.00368854403496,0.00511185079813,0.00142330676317,0.002064161,True
62,data/1_2024/shard-000477.tar,745375,START,medium,24,89,113,369,-32.5,0.00022841989994,0.000490352511406,0.000724956393242,0.000290013849735,0.000706791877747,0.000595808029175,-0.000154845416546,0.000345587730408,0.000190742313862,0.00103952,True
63,data/1_2024/shard-000477.tar,748375,START,medium,40,95,135,391,-27.5,-0.000766977667809,0.00111149251461,0.00130206346512,0.000922024250031,-9.83476638794e-07,-0.000396370887756,0.00280147790909,0.000585958361626,0.00338743627071,0.004464753,True
64,data/1_2024/shard-000477.tar,779503,START,mild,1,102,103,359,-50.5,0.00208656489849,0.00275164842606,0.0033030807972,0.00269943475723,-0.00150293856859,-0.00111716240644,0.00486745685339,0.000165656208992,0.00503311306238,0.008697405,False
65,data/1_2024/shard-000477.tar,782375,END,mild,2,104,106,362,-51.0,0.00492627173662,0.00626993924379,0.00841159373522,0.0107973814011,0.00331209599972,0.00205224007368,0.00882452726364,0.00343341380358,0.0122579410672,0.003190227,True
66,data/1_2024/shard-000477.tar,782503,START,mild,1,105,106,362,-52.0,-0.000647030770779,0.00219096243382,0.00244177877903,0.00104732811451,0.00152432918549,0.00216843187809,0.00236099213362,-0.000393286347389,0.00196770578623,0.010571599,False
67,data/1_2024/shard-000477.tar,788375,START,mild,30,72,102,358,-21.0,0.000845059752464,0.000995375216007,0.00117371231318,0.000173389911652,-0.00105506926775,-0.000790901482105,0.00135283917189,-3.1940639019e-05,0.00132089853287,0.0092033,False
68,data/1_2024/shard-000477.tar,798375,START,mild,14,71,85,341,-28.5,0.00535973161459,0.00290355831385,0.00346895307302,0.00372311472893,0.00350255519152,0.00367949903011,-0.00223561376333,0.000388450920582,-0.00184716284275,0.010602936,False
69,data/1_2024/shard-000477.tar,801375,START,mild,6,79,85,341,-36.5,0.00063643604517,0.00131722539663,0.00217657536268,0.00173257291317,-0.000184215605259,0.00128276646137,0.00259757786989,-0.000607632100582,0.00198994576931,0.013358139,False
70,data/1_2024/shard-000477.tar,806375,END,mild,2,103,105,361,-50.5,0.00260829925537,0.00455255806446,0.00605823099613,0.00413866341114,-7.95125961304e-05,-0.00110207498074,0.00616243481636,0.00252823531628,0.00869067013264,0.007505536,True
71,data/1_2024/shard-000477.tar,811375,END,mild,18,87,105,361,-34.5,0.000298783183098,-0.000145502388477,-0.00099465996027,0.00104137510061,0.00212252140045,0.00262013822794,-0.00152543187141,-0.00134677439928,-0.00287220627069,0.024341691,False
72,data/1_2024/shard-000477.tar,821503,END,mild,6,50,56,312,-22.0,0.00101939588785,0.001529738307,0.00244531035423,-0.00075975060463,-0.000863343477249,-0.00121416896582,0.000613935291767,0.0012663975358,0.00188033282757,0.009967633,False
73,data/1_2024/shard-000477.tar,838503,END,mild,11,95,106,362,-42.0,0.000301331281662,0.00049015879631,-0.00100484490395,0.0127032399178,0.00673477351665,0.00612613558769,0.00615729391575,-0.000886365771294,0.00527092814445,0.00849873,True
74,data/1_2024/shard-000477.tar,859375,END,mild,5,49,54,310,-22.0,0.000842608511448,0.000548265874386,0.00142472237349,4.27663326263e-06,0.000193707644939,0.000315241515636,-0.000483773648739,0.000754922628403,0.000271148979664,0.01083871,False
75,data/1_2024/shard-000477.tar,868503,START,mild,16,84,100,356,-34.0,-0.000595524907112,-0.000164002180099,0.000358030200005,0.0036531239748,0.00326319038868,0.00365248322487,0.000821456313133,0.000132739543915,0.000954195857048,0.010099679,False
76,data/1_2024/shard-000477.tar,876375,START,medium,4,110,114,370,-53.0,-0.00255279242992,-0.000764816999435,-0.00110525637865,0.00282245129347,0.00546234101057,0.00620882213116,-0.000851914286613,-0.0010869204998,-0.00193883478642,0.009271048,False
77,data/1_2024/shard-000477.tar,886375,END,medium,59,119,178,434,-30.0,0.00173591077328,2.34544277191e-05,-0.000677525997162,0.00897037982941,0.00159173458815,0.000940695405006,0.0056661888957,-4.99412417412e-05,0.00561624765396,0.007655315,True
78,data/1_2024/shard-000477.tar,897375,START,medium,16,130,146,402,-57.0,0.00285528600216,0.00240704417229,0.00301174819469,0.00276409089565,0.00278982520103,0.00282303988934,-0.000473976135254,0.000571489334106,9.75131988525e-05,0.003852412,True
79,data/1_2024/shard-000477.tar,903503,END,mild,9,97,106,362,-44.0,0.00357685983181,0.00195702910423,0.00254862010479,0.00233866274357,0.0025749951601,0.003428414464,-0.00184209644794,-0.000254794955254,-0.0020968914032,0.002705865,True
80,data/1_2024/shard-000477.tar,912503,END,mild,33,75,108,364,-21.0,-0.000507406890392,0.0010583922267,0.00134629011154,0.00072618573904,0.000142320990562,0.00133236497641,0.00214966386557,-0.000902146100998,0.00124751776457,0.006794557,True
81,data/1_2024/shard-000477.tar,926503,END,medium,18,110,128,384,-46.0,-0.00115241110325,0.00567685067654,0.00549279153347,0.00872004032135,0.00619624555111,0.00774297118187,0.00935305655003,-0.00173078477383,0.0076222717762,0.008963998,False
82,data/1_2024/shard-000477.tar,927503,END,mild,16,69,85,341,-26.5,-0.00494407117367,0.000241324305534,0.00170970708132,0.000805847346783,0.00292631983757,0.00378566235304,0.00305597484112,0.000627242028713,0.00368321686983,0.0193501,False
83,data/1_2024/shard-000477.tar,957503,START,medium,24,97,121,377,-36.5,0.00638791173697,0.00412990152836,0.0035413056612,0.00264486670494,0.00129173696041,0.000136978924274,-0.000904880464077,0.00056616216898,-0.000338718295097,0.020254321,False
84,data/1_2024/shard-000477.tar,966375,END,mild,16,69,85,341,-26.5,0.00152407586575,0.00214237719774,0.00153013318777,-0.00080868601799,-0.0011944770813,-0.00144104659557,0.00100409239531,-0.000365674495697,0.000638417899609,0.001087315,True
85,data/1_2024/shard-000477.tar,976375,START,mild,25,60,85,341,-17.5,-0.000629335641861,-0.001449868083,-0.00128807127476,0.00133937597275,0.00175109505653,0.00122319161892,-0.00123225152493,0.000689700245857,-0.000542551279068,0.003498197,True
86,data/1_2024/shard-000477.tar,985375,END,mild,10,92,102,358,-41.0,0.00496470928192,0.0042025744915,0.00235969573259,0.0023647248745,0.00265420973301,0.00414162129164,-0.00105161964893,-0.00333029031754,-0.00438190996647,0.013923377,False
87,data/1_2024/shard-000477.tar,993503,START,medium,21,112,133,389,-45.5,0.0010125041008,0.00392703711987,0.00351490825415,-0.00564274191856,0.00142291933298,0.00128848850727,-0.00415112823248,-0.000277698040009,-0.00442882627249,0.009277314,False
88,data/1_2024/shard-000477.tar,996375,START,mild,0,102,102,358,-51.0,-0.00214312970638,-0.00101764500141,-0.00138194859028,0.00226524472237,0.000534147024155,0.000535905361176,0.00285658240318,-0.000366061925888,0.00249052047729,0.010062389,False
89,data/1_2024/shard-000477.tar,1005375,END,medium,12,111,123,379,-49.5,0.0018710270524,0.00374816358089,0.00385224819183,0.00532679259777,0.000257439911366,-0.000976718962193,0.0069464892149,0.0013382434845,0.00828473269939,0.009101838,False
90,data/1_2024/shard-000477.tar,1006503,START,mild,16,45,61,317,-14.5,0.000556938350201,0.000912502408028,0.000355787575245,-0.000385865569115,-0.000228941440582,-0.000247322022915,0.000198639929295,-0.00053833425045,-0.000339694321156,0.003573656,True
91,data/1_2024/shard-000477.tar,1016375,END,mild,29,73,102,358,-22.0,-0.00191330909729,-0.0027954056859,-0.00242269039154,-0.000146001577377,0.000614374876022,0.000315628945827,-0.001619823277,0.000651136040688,-0.000968687236309,0.000494435,True
92,data/1_2024/shard-000477.tar,1019503,START,mild,15,91,106,362,-38.0,0.00213021039963,0.00205264985561,0.00157850980759,0.00115983188152,-0.000286519527435,-0.00132009387016,0.00139920413494,0.000531002879143,0.00193020701408,0.012226127,False
93,data/1_2024/shard-000477.tar,1027503,END,mild,26,80,106,362,-27.0,-0.000415444374084,0.000230625271797,-0.00101888179779,0.000827774405479,0.00193183124065,0.00190521776676,-0.000457987189293,-0.0012228935957,-0.00168088078499,0.013336606,False
94,data/1_2024/shard-000477.tar,1038503,END,mild,15,40,55,311,-12.5,0.00241167843342,0.00210930407047,0.00187519937754,0.0014595463872,0.00190694630146,0.0018747523427,-0.00074977427721,-0.000201910734177,-0.000951685011387,0.006209642,True
95,data/1_2024/shard-000477.tar,1040503,END,mild,2,82,84,340,-40.0,0.00116223096848,0.00217561423779,0.00199921429157,0.00395423173904,0.00385355949402,0.00386042892933,0.00111405551434,-0.000183269381523,0.000930786132812,0.004661217,True
96,data/1_2024/shard-000477.tar,1054503,END,mild,3,55,58,314,-26.0,0.00649376213551,0.00683999061584,0.00467425584793,0.0146561264992,0.0130925029516,0.0136723667383,0.00190985202789,-0.00274559855461,-0.000835746526718,0.01083231,False
97,data/1_2024/shard-000477.tar,1059375,END,mild,17,86,103,359,-34.5,-0.00149871408939,-0.000787064433098,-0.00079257786274,0.00145426392555,0.00322672724724,0.00494241714478,-0.00106081366539,-0.00172120332718,-0.00278201699257,0.012366846,False
98,data/1_2024/shard-000477.tar,1078375,END,mild,1,101,102,358,-50.0,0.000594649463892,0.00107247382402,0.00170734524727,0.003512121737,0.00496616959572,0.00589843094349,-0.00100838765502,-0.000269595533609,-0.00127798318863,0.023825474,False
99,data/1_2024/shard-000477.tar,1084375,START,mild,30,76,106,362,-23.0,-0.00026997178793,-0.000202901661396,0.000296115875244,0.000731386244297,0.00120721757412,0.00157763808966,-0.000408761203289,0.000128597021103,-0.000280164182186,0.026964329,False
100,data/1_2024/shard-000477.tar,1089503,START,mild,7,103,110,366,-48.0,-0.000870011746883,0.00476945191622,0.00348867475986,0.00208962708712,0.000379294157028,0.000184878706932,0.00734979659319,-0.00108636170626,0.00626343488693,0.029329106,False
101,data/1_2024/shard-000477.tar,1092375,END,mild,16,79,95,351,-31.5,-0.000494800508022,-0.000294342637062,0.000640101730824,0.00113890320063,8.5286796093e-05,0.000484861433506,0.00125407427549,0.000534869730473,0.00178894400597,0.008421153,True
102,data/1_2024/shard-000477.tar,1095503,END,mild,7,95,102,358,-44.0,-0.00322907418013,-0.00162094086409,0.000875607132912,0.000281926244497,0.00199257209897,0.00224410369992,-0.000102512538433,0.00224501639605,0.00214250385761,0.031348415,False
103,data/1_2024/shard-000477.tar,1102503,START,medium,36,84,120,376,-24.0,-0.000342451035976,0.000898838043213,0.00123689323664,0.00337148457766,0.00205162912607,0.00282210856676,0.00256114453077,-0.000432424247265,0.00212872028351,0.019450709,False
104,data/1_2024/shard-000477.tar,1105503,START,strong,90,200,290,546,-55.0,-0.00373849272728,0.00344553589821,0.00175071507692,0.0144018009305,0.000212803483009,0.00180462747812,0.021373026073,-0.0032866448164,0.0180863812566,0.001768336,True
105,data/1_2024/shard-000477.tar,1115503,START,mild,6,98,104,360,-46.0,0.00195772945881,0.000145889818668,-0.000551030039787,-0.000507958233356,0.000692076981068,0.00302591174841,-0.00301187485456,-0.0030307546258,-0.00604262948036,0.012408413,False
106,data/1_2024/shard-000477.tar,1118503,END,mild,6,104,110,366,-49.0,-0.000654011964798,0.000692397356033,0.00124445557594,0.000898078083992,-0.000384002923965,-0.000712439417839,0.00262849032879,0.000880494713783,0.00350898504257,0.006194763,True
107,data/1_2024/shard-000477.tar,1130503,END,mild,9,55,64,320,-23.0,0.0017871260643,0.000344201922417,0.000719636678696,0.00910836458206,0.00798489153385,0.00890596210957,-0.000299751758575,-0.000569924712181,-0.000869676470757,0.001846023,True
108,data/1_2024/shard-000477.tar,1142503,END,mild,11,53,64,320,-21.0,0.00974161177874,0.00938346982002,0.0149628072977,0.0186012983322,0.0157143324614,0.0241819769144,0.00252882391214,-0.00288830697536,-0.000359483063221,0.00405005,True
109,data/1_2024/shard-000477.tar,1148503,END,mild,6,95,101,357,-44.5,-0.00365041196346,-0.00177846848965,-0.00124697387218,0.0083921700716,0.00778755545616,0.00522200763226,0.00247655808926,0.00309704244137,0.00557360053062,0.013087772,False
110,data/1_2024/shard-000477.tar,1155503,START,medium,38,88,126,382,-25.0,-0.000579662621021,0.000398404896259,0.000389970839024,0.000625528395176,0.000914297997952,0.000747486948967,0.000689297914505,0.000158376991749,0.000847674906254,0.003676772,True
111,data/1_2024/shard-000477.tar,1157503,START,mild,15,70,85,341,-27.5,0.0030115544796,0.00399604439735,0.00386999547482,-0.00141988694668,-0.000828802585602,-0.00026074051857,0.000393405556679,-0.000694110989571,-0.000300705432892,0.002146393,True
112,data/1_2024/shard-000477.tar,1181375,START,mild,0,102,102,358,-51.0,-0.00211284309626,-0.000374164432287,8.77641141415e-05,0.00270805880427,-0.00181541591883,-0.00109685212374,0.00626215338707,-0.000256635248661,0.00600551813841,0.016193628,False
